Production Year,Car Mileage,Cost,Id
1982,14544,40000,6344
2007,212818,40000,6345
1978,103477,40000,6346
1971,50053,40000,6347
1981,202596,3000,6348
2014,88926,3000,6349
2002,34380,3000,6350
2003,26315,40000,6351
1985,19758,3000,6352
2010,7590,3000,6353
1971,154148,3000,6354
2011,115216,40000,6355
1998,132105,40000,6356
1991,124746,40000,6357
1977,30437,3000,6358
1970,14608,40000,6359
1976,86267,3000,6360
1982,170457,40000,6361
1993,89353,3000,6362
1978,49762,3000,6363
1991,278072,3000,6364
2018,283178,3000,6365
1982,260697,40000,6366
2009,26937,40000,6367
1980,209361,3000,6368
1971,117406,40000,6369
1979,113937,3000,6370
1992,275418,3000,6371
2010,227610,40000,6372
1977,276030,3000,6373
2010,253968,3000,6374
2006,161615,3000,6375
1989,17048,40000,6376
2009,135412,3000,6377
1997,75702,40000,6378
1992,207219,40000,6379
1994,170582,40000,6380
1983,108621,3000,6381
2009,286094,3000,6382
1998,166463,40000,6383
1976,54593,3000,6384
1991,285728,3000,6385
1985,146558,40000,6386
1985,44512,40000,6387
1983,289478,40000,6388
1986,258499,3000,6389
2011,48807,40000,6390
1975,285710,40000,6391
1981,19476,3000,6392
1984,129427,40000,6393
1971,106724,40000,6394
2008,159771,3000,6395
2014,60623,3000,6396
2015,62191,40000,6397
1997,55944,40000,6398
2018,70486,3000,6399
2003,84615,3000,6400
2014,103152,40000,6401
1978,55232,3000,6402
2022,228311,3000,6403
2011,66701,3000,6404
1990,171400,3000,6405
1997,39673,40000,6406
2014,9896,3000,6407
1982,182826,3000,6408
2004,57660,40000,6409
2005,285433,40000,6410
1984,105897,40000,6411
2018,211986,40000,6412
2019,123077,3000,6413
1999,246442,3000,6414
1998,218532,40000,6415
2013,199706,3000,6416
1978,262697,40000,6417
1977,273848,3000,6418
1999,99009,40000,6419
2002,138443,3000,6420
1972,70105,40000,6421
2023,204827,40000,6422
1979,118416,40000,6423
2012,235132,3000,6424
2002,185631,40000,6425
2017,194413,3000,6426
2009,26485,3000,6427
1994,75732,3000,6428
1981,53314,3000,6429
1970,65761,3000,6430
2004,99766,40000,6431
1993,279469,40000,6432
1986,157258,40000,6433
2005,39355,40000,6434
1987,268343,40000,6435
2014,107236,3000,6436
2022,292772,40000,6437
2001,46417,3000,6438
1979,212216,40000,6439
1971,104291,40000,6440
2006,26569,3000,6441
2010,171008,40000,6442
2021,149931,3000,6443
1990,168783,3000,6444
2000,130798,3000,6445
2012,147659,40000,6446
1986,271796,3000,6447
2018,195158,40000,6448
1992,207622,3000,6449
1974,273560,3000,6450
2003,193830,40000,6451
2014,10107,3000,6452
1984,268259,40000,6453
1995,298037,40000,6454
1984,22803,3000,6455
2010,66885,40000,6456
1978,36179,40000,6457
1980,190160,3000,6458
2008,73166,40000,6459
2001,10648,3000,6460
1986,181098,3000,6461
1982,240644,3000,6462
1975,187405,40000,6463
1980,79059,3000,6464
2021,216901,3000,6465
2005,20169,3000,6466
2001,230823,40000,6467
1996,37423,40000,6468
2008,147861,3000,6469
2006,222204,40000,6470
2020,60033,40000,6471
2002,158657,40000,6472
2019,265720,40000,6473
2001,204554,40000,6474
1977,32766,40000,6475
2023,266572,40000,6476
2022,23912,3000,6477
1978,78766,40000,6478
2015,13975,40000,6479
1996,134031,40000,6480
1980,288069,3000,6481
2019,183847,3000,6482
2005,121171,3000,6483
2000,140348,3000,6484
2018,217144,40000,6485
1980,48021,40000,6486
2016,143866,3000,6487
2018,98579,3000,6488
2020,175285,3000,6489
1989,254824,3000,6490
2019,6518,3000,6491
1991,256341,40000,6492
1980,248565,40000,6493
1989,267203,3000,6494
1979,239027,40000,6495
2007,220728,40000,6496
2020,172669,40000,6497
1974,225740,40000,6498
2005,226406,3000,6499
2002,40881,3000,6500
1998,215391,40000,6501
1990,159547,40000,6502
1985,12213,3000,6503
2003,207380,3000,6504
1991,245630,3000,6505
1981,179687,3000,6506
1990,15871,3000,6507
1981,88965,3000,6508
2010,297240,3000,6509
2012,254880,3000,6510
2008,296065,40000,6511
2015,76806,3000,6512
2022,137365,3000,6513
2015,162449,3000,6514
2010,169287,40000,6515
1975,58523,3000,6516
2012,5667,3000,6517
1997,122690,3000,6518
1974,47546,40000,6519
1979,5585,3000,6520
2011,59315,3000,6521
1997,192014,40000,6522
1980,250902,40000,6523
1983,260532,40000,6524
1987,128589,3000,6525
2001,237166,40000,6526
2011,128983,40000,6527
2009,60992,3000,6528
2021,36738,3000,6529
2000,254850,3000,6530
2018,298919,3000,6531
1989,2295,40000,6532
2014,9908,40000,6533
2023,51508,40000,6534
1996,25512,40000,6535
1998,148522,3000,6536
2008,127940,40000,6537
1982,236901,3000,6538
1996,238545,3000,6539
2015,229240,40000,6540
1994,236309,40000,6541
1972,138196,40000,6542
2012,24785,3000,6543
2000,190197,3000,6544
2011,151310,3000,6545
1979,137465,40000,6546
2019,296519,3000,6547
2012,229283,40000,6548
1990,248546,40000,6549
1971,214116,3000,6550
1984,229652,40000,6551
2022,188392,3000,6552
1971,14529,40000,6553
1986,298759,40000,6554
1990,80177,3000,6555
2009,60175,3000,6556
2008,5365,3000,6557
1981,220687,40000,6558
2009,47864,40000,6559
1979,127869,40000,6560
2017,281455,3000,6561
2004,107817,40000,6562
2008,1353,40000,6563
2005,148073,40000,6564
2020,246481,3000,6565
1997,226546,3000,6566
1993,128154,3000,6567
1974,157532,40000,6568
2023,203778,40000,6569
1978,44853,40000,6570
2007,57635,3000,6571
1982,45679,40000,6572
1974,65894,3000,6573
2019,280976,3000,6574
2011,13770,3000,6575
2000,153621,40000,6576
1975,261643,3000,6577
1970,98891,40000,6578
1991,229903,40000,6579
1970,57885,40000,6580
1994,38933,40000,6581
2008,202145,40000,6582
1971,283327,40000,6583
2010,120353,3000,6584
1992,98217,40000,6585
1996,90011,40000,6586
1982,5962,3000,6587
2012,243184,40000,6588
2000,278839,40000,6589
1976,246093,40000,6590
2002,212893,40000,6591
2001,49134,3000,6592
2021,274686,3000,6593
1991,229485,3000,6594
1977,215693,40000,6595
2019,175741,40000,6596
1976,288511,3000,6597
2021,98260,40000,6598
2004,210192,3000,6599
1978,9371,3000,6600
1990,287533,3000,6601
1985,220578,3000,6602
1975,252896,3000,6603
2014,54059,40000,6604
2011,259643,40000,6605
1971,216701,40000,6606
1995,298250,3000,6607
2010,233861,3000,6608
1981,252397,40000,6609
1987,152320,40000,6610
1986,259305,3000,6611
2009,164877,3000,6612
1978,110973,40000,6613
2010,95958,3000,6614
2016,142768,40000,6615
2016,156080,3000,6616
2011,283577,3000,6617
2006,85006,40000,6618
2003,62499,40000,6619
2011,288551,40000,6620
2022,297551,40000,6621
2013,270392,3000,6622
1996,56131,40000,6623
1977,148352,3000,6624
2013,103661,40000,6625
2006,31713,3000,6626
2001,242293,40000,6627
2000,114257,40000,6628
1996,48946,3000,6629
2006,127772,3000,6630
1999,177227,3000,6631
2017,29206,40000,6632
2004,40338,3000,6633
2003,138812,3000,6634
2021,237444,3000,6635
2009,27353,40000,6636
1994,287006,40000,6637
1992,138939,3000,6638
1979,52206,3000,6639
1973,180966,3000,6640
1985,276226,3000,6641
2023,73991,40000,6642
1990,263495,40000,6643
1982,268535,40000,6644
2002,23623,3000,6645
2012,162803,40000,6646
1996,9403,3000,6647
2012,266978,3000,6648
2017,228482,3000,6649
1993,297238,40000,6650
1978,17509,3000,6651
2015,55405,3000,6652
2007,281380,40000,6653
1987,65571,3000,6654
2020,99432,40000,6655
2018,46678,3000,6656
1972,291785,3000,6657
2015,126083,40000,6658
1992,283715,3000,6659
1999,97954,3000,6660
1987,72473,40000,6661
2012,243113,3000,6662
2020,195658,3000,6663
2003,186167,40000,6664
1995,123738,40000,6665
2011,40282,3000,6666
1990,268603,3000,6667
2021,64631,40000,6668
1990,111720,3000,6669
2014,191273,40000,6670
2019,72195,40000,6671
2004,74721,3000,6672
1984,130963,3000,6673
1979,223744,40000,6674
1990,218649,3000,6675
2014,98520,40000,6676
1971,142741,40000,6677
1997,140093,40000,6678
1991,26235,3000,6679
2007,188884,3000,6680
2004,8250,40000,6681
1987,70793,3000,6682
2005,22334,40000,6683
1971,254504,3000,6684
1985,205640,40000,6685
1989,252609,40000,6686
1986,87187,40000,6687
1994,141669,3000,6688
1998,134845,3000,6689
1993,194730,3000,6690
2018,54241,40000,6691
2002,187771,3000,6692
1996,257755,3000,6693
1982,296186,40000,6694
1986,101946,40000,6695
1991,136549,40000,6696
2012,101351,3000,6697
2013,208672,3000,6698
2023,278744,3000,6699
1990,167549,40000,6700
1989,207757,40000,6701
1985,235290,3000,6702
1984,215499,3000,6703
1992,223300,40000,6704
2009,172355,40000,6705
1971,277633,3000,6706
2005,47869,40000,6707
1989,154663,3000,6708
2021,151921,3000,6709
2003,219423,3000,6710
2001,54665,40000,6711
2008,285922,40000,6712
1986,205342,3000,6713
2019,169201,3000,6714
2017,171304,40000,6715
2003,162378,3000,6716
2010,173480,40000,6717
2016,87922,3000,6718
1974,231958,40000,6719
2005,50713,3000,6720
1998,121050,40000,6721
2009,156572,40000,6722
1990,291060,40000,6723
1991,79862,3000,6724
1999,282787,3000,6725
2006,144491,3000,6726
1972,282495,3000,6727
1993,233042,40000,6728
1987,296289,3000,6729
2009,161735,40000,6730
2021,205046,3000,6731
2018,148303,3000,6732
1990,167671,40000,6733
1973,155430,3000,6734
2020,110768,40000,6735
2020,234531,3000,6736
1980,180193,3000,6737
2019,229817,40000,6738
1978,28026,3000,6739
1975,51784,3000,6740
1988,80980,40000,6741
2002,15856,3000,6742
1997,274565,40000,6743
2016,94850,40000,6744
1989,68202,40000,6745
2006,91767,40000,6746
1977,85742,3000,6747
1993,232045,3000,6748
2007,290699,40000,6749
1980,95133,3000,6750
2007,257452,40000,6751
2014,43579,40000,6752
1976,171332,3000,6753
2013,67200,3000,6754
1987,292601,40000,6755
2012,19507,3000,6756
1981,184755,3000,6757
1981,5108,40000,6758
2009,71720,3000,6759
2003,89223,3000,6760
1978,296894,40000,6761
1971,174855,40000,6762
1973,299580,3000,6763
2016,101094,40000,6764
1988,250395,40000,6765
2010,45939,40000,6766
1975,30357,40000,6767
1982,205039,3000,6768
2010,148393,40000,6769
1981,233924,40000,6770
2009,227099,40000,6771
1987,147778,3000,6772
1988,1933,3000,6773
1991,100169,40000,6774
1999,18166,3000,6775
1987,37918,40000,6776
1997,51601,3000,6777
2013,48133,3000,6778
2009,1090,3000,6779
2010,15337,40000,6780
1972,214161,3000,6781
1980,68716,40000,6782
1990,255508,3000,6783
1976,131835,3000,6784
2021,289816,3000,6785
1982,89226,3000,6786
1995,221457,40000,6787
1978,253114,40000,6788
1979,1357,3000,6789
2021,244247,40000,6790
2006,21996,3000,6791
2011,291455,40000,6792
1996,296487,40000,6793
1993,162304,3000,6794
1985,229442,40000,6795
1980,102330,3000,6796
1976,70268,40000,6797
1994,130970,40000,6798
1995,277806,3000,6799
2006,253452,40000,6800
2010,183344,40000,6801
1990,149336,3000,6802
2007,48904,40000,6803
1976,229648,3000,6804
1983,91910,3000,6805
1988,272202,3000,6806
2013,149303,3000,6807
1978,138873,3000,6808
2019,39410,40000,6809
1989,52025,40000,6810
2003,68548,3000,6811
2010,183404,3000,6812
2020,182150,40000,6813
2010,228084,40000,6814
2018,193607,40000,6815
2004,37547,3000,6816
1975,291874,40000,6817
1976,83232,40000,6818
1976,194481,3000,6819
1986,217103,3000,6820
1993,263985,40000,6821
2019,91822,3000,6822
1987,150662,3000,6823
1971,190096,3000,6824
2015,24443,40000,6825
2022,197276,3000,6826
1994,194536,3000,6827
2000,31887,40000,6828
1979,108925,40000,6829
2005,146407,40000,6830
1998,249311,40000,6831
1997,223255,40000,6832
2017,53236,40000,6833
2022,289295,3000,6834
1973,147022,40000,6835
2018,236644,3000,6836
1998,263467,40000,6837
1978,159079,3000,6838
1999,272903,3000,6839
2022,90526,40000,6840
2017,144632,3000,6841
2017,75089,40000,6842
1988,207790,3000,6843
2000,62738,3000,6844
1974,56401,3000,6845
2021,239604,40000,6846
2014,41220,3000,6847
1990,151372,3000,6848
1997,237106,40000,6849
2010,73020,40000,6850
2008,80977,3000,6851
2000,293727,40000,6852
2008,18888,3000,6853
1975,229453,3000,6854
1975,192174,40000,6855
1985,182480,3000,6856
2007,110250,3000,6857
2022,78247,3000,6858
2001,80218,40000,6859
2008,22366,40000,6860
1980,289039,3000,6861
1994,261378,40000,6862
1988,68086,40000,6863
2000,297616,3000,6864
2009,219783,40000,6865
2007,106140,40000,6866
2005,105205,3000,6867
1971,158251,3000,6868
1997,104154,40000,6869
1970,173669,3000,6870
1981,71327,3000,6871
2018,98458,40000,6872
2012,187087,3000,6873
1994,59391,3000,6874
1985,82944,3000,6875
1983,165849,40000,6876
1972,169958,40000,6877
2018,293762,40000,6878
2002,240196,3000,6879
1993,147873,3000,6880
1980,144790,3000,6881
1988,158932,40000,6882
1996,26909,40000,6883
1974,36456,3000,6884
2016,189689,3000,6885
1977,128607,40000,6886
1987,163093,3000,6887
1973,69193,40000,6888
1998,17011,3000,6889
2001,66161,3000,6890
1997,248969,3000,6891
2005,160853,3000,6892
2002,64858,3000,6893
2015,238291,3000,6894
2009,65883,40000,6895
1976,30691,40000,6896
1988,198395,3000,6897
2012,126427,40000,6898
2011,101345,40000,6899
1977,264828,40000,6900
1978,260335,3000,6901
1975,53243,3000,6902
1983,178690,40000,6903
2019,44701,3000,6904
1971,169332,3000,6905
1979,161019,40000,6906
1981,246903,40000,6907
2001,46150,3000,6908
1981,210789,3000,6909
1970,37079,40000,6910
2006,240426,40000,6911
1976,261489,40000,6912
2020,136606,40000,6913
2000,39703,3000,6914
1974,206607,40000,6915
2007,139808,3000,6916
1990,271392,40000,6917
1982,45030,40000,6918
2007,164224,3000,6919
1983,113838,3000,6920
1981,206249,40000,6921
1976,153055,3000,6922
1982,177868,40000,6923
2020,87321,40000,6924
2010,294039,3000,6925
1974,27598,40000,6926
2000,148501,40000,6927
2008,274541,40000,6928
2004,8707,40000,6929
2021,38819,40000,6930
1978,106331,3000,6931
1975,42594,3000,6932
1980,125181,40000,6933
1975,28846,3000,6934
1987,40113,40000,6935
2000,179566,3000,6936
2013,197996,3000,6937
1983,41305,40000,6938
2019,249978,40000,6939
1981,256024,40000,6940
2005,37549,40000,6941
2009,53088,40000,6942
1971,154457,40000,6943
2007,198364,40000,6944
2021,260309,40000,6945
2008,207375,40000,6946
1988,653,40000,6947
1980,216118,3000,6948
2019,146180,40000,6949
1970,63691,3000,6950
1982,216193,3000,6951
2020,32582,3000,6952
1977,188321,40000,6953
2022,16501,40000,6954
1992,60072,40000,6955
1978,95184,3000,6956
1994,35967,3000,6957
2013,254877,40000,6958
1981,177151,3000,6959
1995,113692,3000,6960
2021,204972,3000,6961
1988,138998,3000,6962
2007,5161,3000,6963
1977,188223,40000,6964
1992,246649,3000,6965
2001,262433,40000,6966
2013,154152,3000,6967
2014,156129,40000,6968
2001,67995,40000,6969
1986,136987,3000,6970
1983,35144,3000,6971
1994,98702,3000,6972
1986,231359,40000,6973
2010,112666,40000,6974
1980,236518,40000,6975
1995,277431,40000,6976
2003,293623,3000,6977
1991,79584,40000,6978
2021,147008,3000,6979
1984,288040,40000,6980
2011,65209,3000,6981
2023,48255,3000,6982
1984,161574,40000,6983
1995,229275,40000,6984
1994,198757,40000,6985
2011,72353,3000,6986
1990,80111,40000,6987
2018,276975,3000,6988
1982,165934,40000,6989
1987,275683,40000,6990
1985,19474,3000,6991
1980,47125,3000,6992
2015,89193,40000,6993
2018,73498,40000,6994
1971,146031,3000,6995
1978,166094,3000,6996
2003,54201,3000,6997
1976,112790,3000,6998
2015,27729,3000,6999
1988,150640,3000,7000
1985,23042,3000,7001
2020,94824,3000,7002
1985,209891,40000,7003
2010,147793,40000,7004
2016,153152,3000,7005
1981,278872,3000,7006
2017,97399,3000,7007
1977,9753,40000,7008
1995,36208,3000,7009
1992,254335,3000,7010
2004,85246,40000,7011
1991,296414,3000,7012
2014,228733,3000,7013
1976,19492,3000,7014
1985,117346,3000,7015
1977,34531,40000,7016
2014,30290,3000,7017
1992,205221,3000,7018
1998,75046,40000,7019
1994,6837,40000,7020
2014,197649,40000,7021
1987,31913,3000,7022
1984,100736,3000,7023
1981,262767,3000,7024
2015,182990,40000,7025
1972,48611,3000,7026
1988,149351,40000,7027
2014,178455,40000,7028
2013,230581,3000,7029
1983,174141,40000,7030
2006,38807,3000,7031
1974,232543,3000,7032
2021,222038,3000,7033
1988,63890,3000,7034
1998,28202,40000,7035
1973,101373,40000,7036
1980,203151,40000,7037
2005,265952,3000,7038
2004,125553,3000,7039
2005,258035,3000,7040
1993,145264,40000,7041
1999,176168,3000,7042
1994,171060,3000,7043
1990,203296,40000,7044
1990,202833,3000,7045
1986,205642,40000,7046
1971,112678,3000,7047
1971,61370,3000,7048
1978,259724,40000,7049
2022,93113,40000,7050
1981,292692,40000,7051
1999,82710,3000,7052
2020,95481,40000,7053
1985,13725,3000,7054
2016,112870,40000,7055
1980,272494,3000,7056
1974,132050,40000,7057
2003,142707,3000,7058
2002,55613,3000,7059
2013,35417,40000,7060
2022,128411,3000,7061
2000,151383,3000,7062
2000,266416,3000,7063
1986,29902,40000,7064
2000,153458,3000,7065
1988,222018,40000,7066
2013,284024,3000,7067
1999,98641,3000,7068
1988,38529,40000,7069
1988,254488,3000,7070
2005,43537,3000,7071
1998,107318,40000,7072
2013,62936,40000,7073
1985,217662,40000,7074
1970,31613,3000,7075
2008,88221,40000,7076
2000,267795,3000,7077
1988,192552,3000,7078
1972,263100,3000,7079
2015,16734,3000,7080
2015,104078,3000,7081
2008,26989,3000,7082
1985,250699,40000,7083
2009,33621,40000,7084
1982,155223,3000,7085
1970,71299,40000,7086
1985,218326,40000,7087
1981,208034,40000,7088
1993,25350,40000,7089
2017,61007,3000,7090
2018,84088,3000,7091
1977,3381,3000,7092
1995,269852,3000,7093
1994,290934,40000,7094
2022,229615,40000,7095
1982,84477,3000,7096
1988,150992,3000,7097
1996,48934,3000,7098
2005,163757,40000,7099
1970,38511,40000,7100
2002,20272,40000,7101
2003,67854,3000,7102
1990,159906,40000,7103
2002,97068,40000,7104
1981,128502,40000,7105
1974,86862,40000,7106
1978,183498,40000,7107
1978,219931,40000,7108
1981,172751,3000,7109
2016,68524,40000,7110
1993,90602,40000,7111
2010,185402,40000,7112
2004,143695,40000,7113
2005,75006,40000,7114
2023,187447,3000,7115
1997,243221,3000,7116
1970,39398,3000,7117
1980,218830,40000,7118
1971,193374,40000,7119
1998,23835,3000,7120
1992,72340,3000,7121
1987,281150,40000,7122
2014,60213,40000,7123
1984,270492,3000,7124
1979,171383,40000,7125
2020,238321,40000,7126
1990,143946,40000,7127
1992,127689,3000,7128
1997,111052,3000,7129
2015,63433,3000,7130
1981,241005,3000,7131
2004,63813,40000,7132
2000,268829,40000,7133
2018,238487,40000,7134
1982,58180,3000,7135
2013,89399,40000,7136
1987,192361,3000,7137
1987,128187,3000,7138
2001,47170,40000,7139
1993,173570,40000,7140
1983,267048,3000,7141
1971,119293,3000,7142
1998,34376,3000,7143
2014,94939,40000,7144
2000,74170,40000,7145
2006,14225,40000,7146
2004,187538,40000,7147
1992,279290,40000,7148
1978,228314,3000,7149
1971,43832,40000,7150
2004,263351,40000,7151
2020,85887,40000,7152
2012,50006,3000,7153
1996,70707,3000,7154
1982,296828,40000,7155
2002,53802,3000,7156
1975,187607,40000,7157
1997,36176,40000,7158
2008,149316,3000,7159
1978,220592,3000,7160
1990,185194,3000,7161
2019,88320,40000,7162
1973,210475,40000,7163
2006,298319,3000,7164
1982,282576,40000,7165
2013,185661,3000,7166
2015,119843,3000,7167
1973,85218,40000,7168
1971,274081,3000,7169
1970,146696,3000,7170
1990,176309,40000,7171
1989,88239,40000,7172
1970,198791,40000,7173
1994,286418,3000,7174
1984,203536,3000,7175
2015,12808,40000,7176
1984,91089,3000,7177
2014,294871,40000,7178
2010,178677,3000,7179
2016,285173,40000,7180
1975,174738,40000,7181
2012,203986,3000,7182
1970,238191,40000,7183
1985,291420,3000,7184
1991,162886,3000,7185
1991,89981,40000,7186
2020,190463,3000,7187
2013,275323,3000,7188
2009,50454,40000,7189
1983,115727,3000,7190
2018,50131,3000,7191
1984,210301,40000,7192
2010,73704,3000,7193
1971,245598,3000,7194
1998,28888,3000,7195
2020,109632,40000,7196
1997,199229,3000,7197
1973,39379,3000,7198
2018,13778,3000,7199
1981,130521,40000,7200
2002,230247,40000,7201
2016,162626,40000,7202
1982,138615,3000,7203
1974,87032,3000,7204
2001,294472,40000,7205
2004,107347,40000,7206
2000,109978,40000,7207
1981,63059,40000,7208
1975,165007,3000,7209
2011,80902,40000,7210
2017,269139,3000,7211
2016,75605,40000,7212
1979,247406,3000,7213
