Car Make,Car Mileage,Cost,Id
Kia,190948,3000,5902
Suzuki,230010,40000,5903
Volkswagen,148641,40000,5904
Volkswagen,101666,3000,5905
Volkswagen,38143,40000,5906
Volkswagen,252463,40000,5907
Land Rover,210386,3000,5908
Mercedes,261670,40000,5909
Chevrolet,218537,3000,5910
Porsche,156491,3000,5911
Mercedes,85755,3000,5912
Volvo,265772,3000,5913
Volkswagen,133980,3000,5914
Mercedes,60717,40000,5915
Porsche,91419,40000,5916
Ferrari,84393,3000,5917
Audi,212819,3000,5918
Jaguar,165201,3000,5919
Suzuki,208776,3000,5920
Subaru,110407,3000,5921
Ferrari,33810,3000,5922
BMW,143485,3000,5923
Audi,35692,40000,5924
Ford,12984,3000,5925
Mercedes,98691,40000,5926
Audi,192399,3000,5927
Audi,227980,40000,5928
Suzuki,261642,40000,5929
Lamborghini,131754,40000,5930
Volkswagen,270391,40000,5931
Volvo,294921,40000,5932
Tesla,266939,40000,5933
Hyundai,39369,3000,5934
Lamborghini,199765,40000,5935
Porsche,270958,40000,5936
Honda,97655,40000,5937
Chevrolet,163211,3000,5938
Chevrolet,78319,3000,5939
Mercedes,289398,3000,5940
Suzuki,116506,40000,5941
Volvo,239552,40000,5942
Hyundai,130351,40000,5943
Porsche,189596,40000,5944
Nissan,85116,40000,5945
Subaru,99398,3000,5946
Volkswagen,27599,40000,5947
Kia,277056,3000,5948
Toyota,74597,3000,5949
Lamborghini,288891,3000,5950
Ferrari,94446,3000,5951
Mazda,154638,3000,5952
Porsche,120141,3000,5953
BMW,2003,3000,5954
Nissan,282322,40000,5955
Ford,204698,3000,5956
Jaguar,241632,3000,5957
BMW,236320,40000,5958
Audi,84861,40000,5959
Chevrolet,6608,3000,5960
Ferrari,214173,3000,5961
Mercedes,172389,3000,5962
Volkswagen,276916,40000,5963
Mazda,116084,40000,5964
BMW,122639,40000,5965
Ford,24008,3000,5966
Land Rover,85541,40000,5967
Suzuki,113977,3000,5968
Volvo,296498,40000,5969
BMW,153578,40000,5970
Suzuki,144999,3000,5971
Land Rover,10306,40000,5972
Kia,126430,40000,5973
Chevrolet,46733,40000,5974
Nissan,27915,40000,5975
Land Rover,128671,3000,5976
Kia,10047,3000,5977
BMW,52591,40000,5978
Toyota,196897,40000,5979
Volkswagen,104393,40000,5980
Porsche,27390,3000,5981
BMW,114107,3000,5982
Audi,13294,40000,5983
Land Rover,121222,40000,5984
Subaru,199293,40000,5985
Hyundai,246716,40000,5986
Kia,224311,3000,5987
BMW,87135,40000,5988
Ford,192651,3000,5989
Toyota,189893,3000,5990
Land Rover,165315,3000,5991
Volvo,95552,40000,5992
Hyundai,49065,40000,5993
Audi,169101,3000,5994
Porsche,159144,40000,5995
Kia,212784,3000,5996
Kia,25560,40000,5997
Mercedes,80507,3000,5998
Kia,56108,40000,5999
Suzuki,20296,3000,6000
Land Rover,246465,3000,6001
BMW,240864,40000,6002
Jaguar,122934,40000,6003
Suzuki,123316,40000,6004
Ferrari,19170,3000,6005
Volkswagen,182112,40000,6006
Suzuki,30818,40000,6007
Chevrolet,240026,3000,6008
Mercedes,70951,40000,6009
Mazda,114908,40000,6010
Mazda,82754,3000,6011
Volvo,102864,3000,6012
Volvo,85267,3000,6013
Volkswagen,103732,3000,6014
Ferrari,23666,3000,6015
Jaguar,281119,3000,6016
Nissan,97507,3000,6017
Porsche,92260,3000,6018
Ferrari,235756,3000,6019
Kia,19778,40000,6020
Tesla,176643,40000,6021
Volkswagen,245826,3000,6022
Land Rover,104848,40000,6023
Subaru,260324,40000,6024
Kia,238050,3000,6025
Toyota,236246,3000,6026
Kia,57175,40000,6027
Volvo,21166,3000,6028
Lamborghini,31131,3000,6029
Land Rover,192136,40000,6030
Chevrolet,78527,3000,6031
Land Rover,294884,3000,6032
Tesla,221617,40000,6033
Volvo,281454,3000,6034
BMW,193095,40000,6035
Ford,151561,40000,6036
Kia,183608,40000,6037
Suzuki,21160,3000,6038
Suzuki,118297,3000,6039
Ford,282215,40000,6040
Volkswagen,75335,40000,6041
Chevrolet,76558,40000,6042
Ford,41878,3000,6043
Lamborghini,121882,40000,6044
Ferrari,201036,40000,6045
Kia,98072,3000,6046
Lamborghini,71157,40000,6047
Volvo,181163,40000,6048
Kia,77681,40000,6049
Ferrari,264520,3000,6050
Hyundai,230369,3000,6051
Volkswagen,249809,3000,6052
Porsche,225260,40000,6053
Ford,172871,40000,6054
Chevrolet,40259,3000,6055
Jaguar,6375,3000,6056
Land Rover,246096,40000,6057
Suzuki,269025,3000,6058
Toyota,83517,40000,6059
Tesla,45091,3000,6060
Land Rover,265000,3000,6061
Ferrari,16348,40000,6062
Audi,50598,40000,6063
Mercedes,244120,3000,6064
Mazda,18356,3000,6065
Suzuki,27029,40000,6066
Ford,116191,3000,6067
Jaguar,177440,40000,6068
Ford,67308,40000,6069
Ferrari,197939,3000,6070
Volkswagen,52546,40000,6071
Lamborghini,152257,40000,6072
Ford,29276,40000,6073
Tesla,115306,3000,6074
Porsche,245603,3000,6075
Audi,154288,40000,6076
Ferrari,64803,3000,6077
Audi,165224,3000,6078
Jaguar,125379,3000,6079
Hyundai,10483,40000,6080
BMW,26570,3000,6081
Porsche,50638,3000,6082
Hyundai,113864,3000,6083
Volvo,291429,40000,6084
Volkswagen,144949,40000,6085
Jaguar,29012,3000,6086
Porsche,142396,3000,6087
Lamborghini,170260,40000,6088
Chevrolet,205767,40000,6089
Kia,38190,3000,6090
Subaru,177058,3000,6091
Volkswagen,153371,3000,6092
Suzuki,240882,3000,6093
Honda,280961,3000,6094
Mazda,50333,3000,6095
Tesla,222169,3000,6096
Toyota,10285,40000,6097
Chevrolet,35375,3000,6098
Mazda,186263,3000,6099
BMW,106262,3000,6100
Mercedes,22095,3000,6101
Lamborghini,72764,40000,6102
BMW,215281,40000,6103
Hyundai,247158,3000,6104
Porsche,169118,40000,6105
BMW,113884,3000,6106
Nissan,225585,3000,6107
Kia,162666,40000,6108
Chevrolet,265310,40000,6109
Volvo,66000,40000,6110
Porsche,277192,40000,6111
Volkswagen,284136,3000,6112
Toyota,173725,40000,6113
Lamborghini,6994,3000,6114
Land Rover,129515,40000,6115
Nissan,205234,3000,6116
Lamborghini,140112,3000,6117
Mercedes,86424,3000,6118
Hyundai,147069,3000,6119
Toyota,176504,3000,6120
Volvo,63175,40000,6121
Subaru,44881,3000,6122
Audi,191244,3000,6123
Ford,235252,40000,6124
BMW,44235,3000,6125
Nissan,269052,40000,6126
Jaguar,265333,3000,6127
Chevrolet,49020,40000,6128
Jaguar,53047,3000,6129
Subaru,222548,3000,6130
Mercedes,11166,40000,6131
Suzuki,297155,3000,6132
Honda,261250,3000,6133
BMW,153007,3000,6134
Ferrari,299818,3000,6135
Honda,169864,3000,6136
Mercedes,114449,3000,6137
Subaru,45684,40000,6138
Ford,257244,40000,6139
Volvo,68818,40000,6140
Audi,112042,3000,6141
Volvo,163533,40000,6142
Mazda,25904,40000,6143
Ford,285793,3000,6144
Honda,3560,40000,6145
Jaguar,193298,3000,6146
Mazda,208580,40000,6147
Mercedes,18015,40000,6148
Porsche,166762,3000,6149
Mercedes,293026,40000,6150
BMW,105104,40000,6151
Mercedes,51288,3000,6152
Volkswagen,264670,40000,6153
Suzuki,11397,40000,6154
Ferrari,114727,40000,6155
Porsche,240811,3000,6156
Audi,148762,3000,6157
Nissan,173622,40000,6158
Mazda,116873,40000,6159
Ferrari,133242,3000,6160
Subaru,191232,3000,6161
Nissan,110986,40000,6162
Porsche,108225,40000,6163
Land Rover,228546,3000,6164
Ferrari,179050,3000,6165
Lamborghini,100234,40000,6166
Toyota,76053,40000,6167
Volkswagen,169505,3000,6168
Porsche,238940,3000,6169
Porsche,206682,3000,6170
Hyundai,4745,40000,6171
Land Rover,196467,40000,6172
Hyundai,68368,40000,6173
Lamborghini,224616,3000,6174
Porsche,281234,40000,6175
Volvo,154694,3000,6176
Subaru,140065,40000,6177
Ferrari,59628,3000,6178
Nissan,257553,40000,6179
Volkswagen,94805,40000,6180
Volvo,287050,3000,6181
Subaru,203703,40000,6182
Ford,236054,40000,6183
Honda,97417,3000,6184
Hyundai,101664,3000,6185
Honda,107959,40000,6186
Ferrari,68647,40000,6187
Ferrari,199623,3000,6188
Lamborghini,238593,3000,6189
Volkswagen,288843,40000,6190
Audi,196019,3000,6191
Subaru,266346,40000,6192
Mercedes,155891,3000,6193
Lamborghini,42011,3000,6194
Mazda,141342,3000,6195
Ford,201098,3000,6196
Audi,90029,3000,6197
Mercedes,77597,40000,6198
Chevrolet,135470,40000,6199
Lamborghini,26901,40000,6200
Subaru,21703,3000,6201
Kia,98852,40000,6202
Porsche,185021,40000,6203
Jaguar,60546,3000,6204
Toyota,181478,40000,6205
Hyundai,185198,40000,6206
Volkswagen,145965,3000,6207
Kia,208737,40000,6208
Porsche,122934,40000,6209
Lamborghini,47220,40000,6210
Ferrari,24799,3000,6211
Toyota,287229,40000,6212
Jaguar,189107,40000,6213
Honda,33353,3000,6214
Tesla,48756,3000,6215
Jaguar,286685,40000,6216
Honda,191655,40000,6217
Audi,187670,40000,6218
Suzuki,137834,3000,6219
Kia,209858,40000,6220
Toyota,276430,40000,6221
Ferrari,14291,3000,6222
Subaru,251758,40000,6223
Suzuki,158917,40000,6224
Ford,242893,40000,6225
Kia,182287,3000,6226
Ferrari,205821,40000,6227
Ferrari,37387,3000,6228
Audi,18274,3000,6229
Porsche,187782,40000,6230
Chevrolet,272695,3000,6231
Volkswagen,299246,3000,6232
Nissan,33494,3000,6233
Suzuki,183793,3000,6234
BMW,262054,3000,6235
Ford,168725,3000,6236
Mazda,26996,3000,6237
Kia,24283,40000,6238
Chevrolet,169133,40000,6239
Volvo,31944,40000,6240
Nissan,218611,3000,6241
Volvo,161618,3000,6242
BMW,208541,3000,6243
BMW,57578,40000,6244
Subaru,124521,3000,6245
Volkswagen,250810,3000,6246
Volkswagen,150896,40000,6247
Audi,236862,3000,6248
Subaru,293973,3000,6249
Hyundai,23667,40000,6250
Mercedes,125213,40000,6251
Volkswagen,131866,3000,6252
Hyundai,158999,3000,6253
Audi,59357,40000,6254
Chevrolet,135011,40000,6255
Volkswagen,135797,40000,6256
Suzuki,153739,3000,6257
Volvo,191115,40000,6258
Volvo,7012,3000,6259
Lamborghini,228997,3000,6260
Toyota,20295,3000,6261
Jaguar,194082,3000,6262
Tesla,176138,40000,6263
Audi,289511,40000,6264
Nissan,143967,40000,6265
Volkswagen,180293,3000,6266
Ferrari,149634,40000,6267
Ford,99713,3000,6268
Tesla,55098,40000,6269
Nissan,119490,3000,6270
Suzuki,201908,40000,6271
Kia,155728,3000,6272
BMW,267475,3000,6273
Mercedes,139200,3000,6274
Lamborghini,87424,3000,6275
Volvo,82096,3000,6276
Tesla,15582,40000,6277
Volvo,47248,40000,6278
Ferrari,251807,3000,6279
Volvo,198067,3000,6280
Volvo,211515,3000,6281
BMW,30205,40000,6282
Suzuki,109949,3000,6283
Ferrari,221511,3000,6284
Volvo,138092,40000,6285
Audi,210337,40000,6286
Hyundai,155802,3000,6287
BMW,114409,3000,6288
Toyota,99205,40000,6289
Honda,174139,3000,6290
Chevrolet,116713,3000,6291
Hyundai,143157,3000,6292
Mercedes,139772,3000,6293
Audi,24575,3000,6294
Suzuki,150199,40000,6295
Honda,158228,3000,6296
Mazda,104685,3000,6297
Land Rover,137204,40000,6298
Toyota,256926,40000,6299
Tesla,65897,40000,6300
Volvo,78874,40000,6301
Kia,43525,3000,6302
Lamborghini,244490,3000,6303
Land Rover,293451,40000,6304
Honda,91314,40000,6305
BMW,121351,40000,6306
Volkswagen,184034,40000,6307
Mazda,243280,40000,6308
Toyota,298494,3000,6309
Ford,296732,40000,6310
Nissan,138930,3000,6311
Kia,87347,3000,6312
Toyota,206093,3000,6313
Subaru,164620,40000,6314
Chevrolet,187809,40000,6315
Audi,83436,3000,6316
BMW,204641,40000,6317
Kia,40277,40000,6318
Ferrari,80373,40000,6319
Nissan,150897,40000,6320
Suzuki,73962,40000,6321
Honda,296781,40000,6322
Jaguar,18523,40000,6323
Mercedes,45654,40000,6324
Suzuki,140538,40000,6325
BMW,170378,3000,6326
Mazda,29900,40000,6327
Volkswagen,80302,3000,6328
Volkswagen,61917,40000,6329
Porsche,270518,3000,6330
Volkswagen,117711,3000,6331
Mazda,232972,40000,6332
Ferrari,281197,40000,6333
Lamborghini,62551,3000,6334
Ford,178468,40000,6335
Suzuki,44275,3000,6336
Lamborghini,291158,40000,6337
Nissan,134552,40000,6338
Porsche,280565,40000,6339
Subaru,192537,3000,6340
Kia,294948,3000,6341
Tesla,89454,40000,6342
Mercedes,296373,40000,6343
Mazda,14544,40000,6344
Volkswagen,212818,40000,6345
Toyota,103477,40000,6346
Volkswagen,50053,40000,6347
Audi,202596,3000,6348
Land Rover,88926,3000,6349
Tesla,34380,3000,6350
Suzuki,26315,40000,6351
Ferrari,19758,3000,6352
Ferrari,7590,3000,6353
Volvo,154148,3000,6354
Honda,115216,40000,6355
Toyota,132105,40000,6356
Kia,124746,40000,6357
Toyota,30437,3000,6358
Lamborghini,14608,40000,6359
Audi,86267,3000,6360
Subaru,170457,40000,6361
Audi,89353,3000,6362
Porsche,49762,3000,6363
Toyota,278072,3000,6364
Chevrolet,283178,3000,6365
Mazda,260697,40000,6366
Honda,26937,40000,6367
Hyundai,209361,3000,6368
Lamborghini,117406,40000,6369
Volvo,113937,3000,6370
Volkswagen,275418,3000,6371
Nissan,227610,40000,6372
Suzuki,276030,3000,6373
Suzuki,253968,3000,6374
Mazda,161615,3000,6375
Volvo,17048,40000,6376
Suzuki,135412,3000,6377
Tesla,75702,40000,6378
Nissan,207219,40000,6379
Honda,170582,40000,6380
Porsche,108621,3000,6381
Hyundai,286094,3000,6382
Subaru,166463,40000,6383
Porsche,54593,3000,6384
Chevrolet,285728,3000,6385
Chevrolet,146558,40000,6386
Volvo,44512,40000,6387
Suzuki,289478,40000,6388
Kia,258499,3000,6389
Tesla,48807,40000,6390
Ferrari,285710,40000,6391
Chevrolet,19476,3000,6392
Honda,129427,40000,6393
Hyundai,106724,40000,6394
Ferrari,159771,3000,6395
Suzuki,60623,3000,6396
Volvo,62191,40000,6397
Mazda,55944,40000,6398
Subaru,70486,3000,6399
Volkswagen,84615,3000,6400
Land Rover,103152,40000,6401
Ferrari,55232,3000,6402
Volvo,228311,3000,6403
Lamborghini,66701,3000,6404
Chevrolet,171400,3000,6405
Chevrolet,39673,40000,6406
Ford,9896,3000,6407
Volvo,182826,3000,6408
Porsche,57660,40000,6409
Mercedes,285433,40000,6410
Kia,105897,40000,6411
Land Rover,211986,40000,6412
Volvo,123077,3000,6413
Jaguar,246442,3000,6414
Honda,218532,40000,6415
Land Rover,199706,3000,6416
Land Rover,262697,40000,6417
Suzuki,273848,3000,6418
BMW,99009,40000,6419
Subaru,138443,3000,6420
Audi,70105,40000,6421
Kia,204827,40000,6422
BMW,118416,40000,6423
Hyundai,235132,3000,6424
Subaru,185631,40000,6425
Jaguar,194413,3000,6426
Volkswagen,26485,3000,6427
Mazda,75732,3000,6428
Suzuki,53314,3000,6429
Jaguar,65761,3000,6430
Toyota,99766,40000,6431
Kia,279469,40000,6432
Kia,157258,40000,6433
Porsche,39355,40000,6434
Land Rover,268343,40000,6435
Kia,107236,3000,6436
Toyota,292772,40000,6437
BMW,46417,3000,6438
Jaguar,212216,40000,6439
Volkswagen,104291,40000,6440
Honda,26569,3000,6441
Jaguar,171008,40000,6442
Mazda,149931,3000,6443
Volkswagen,168783,3000,6444
Nissan,130798,3000,6445
Porsche,147659,40000,6446
BMW,271796,3000,6447
BMW,195158,40000,6448
Nissan,207622,3000,6449
Ford,273560,3000,6450
Nissan,193830,40000,6451
Ferrari,10107,3000,6452
Ford,268259,40000,6453
Tesla,298037,40000,6454
Tesla,22803,3000,6455
Porsche,66885,40000,6456
Subaru,36179,40000,6457
Chevrolet,190160,3000,6458
Mercedes,73166,40000,6459
Audi,10648,3000,6460
Suzuki,181098,3000,6461
Suzuki,240644,3000,6462
Jaguar,187405,40000,6463
Toyota,79059,3000,6464
Volvo,216901,3000,6465
Mazda,20169,3000,6466
Mercedes,230823,40000,6467
Volkswagen,37423,40000,6468
Honda,147861,3000,6469
Lamborghini,222204,40000,6470
Jaguar,60033,40000,6471
Volvo,158657,40000,6472
Ferrari,265720,40000,6473
Kia,204554,40000,6474
Volvo,32766,40000,6475
Ferrari,266572,40000,6476
Porsche,23912,3000,6477
Jaguar,78766,40000,6478
Audi,13975,40000,6479
Ford,134031,40000,6480
Nissan,288069,3000,6481
Mazda,183847,3000,6482
Nissan,121171,3000,6483
Mercedes,140348,3000,6484
Hyundai,217144,40000,6485
Volvo,48021,40000,6486
BMW,143866,3000,6487
Mercedes,98579,3000,6488
Suzuki,175285,3000,6489
Mercedes,254824,3000,6490
Nissan,6518,3000,6491
Lamborghini,256341,40000,6492
Volkswagen,248565,40000,6493
Porsche,267203,3000,6494
Volkswagen,239027,40000,6495
Subaru,220728,40000,6496
Mazda,172669,40000,6497
Volkswagen,225740,40000,6498
Audi,226406,3000,6499
Jaguar,40881,3000,6500
Nissan,215391,40000,6501
Jaguar,159547,40000,6502
Tesla,12213,3000,6503
Ferrari,207380,3000,6504
Mercedes,245630,3000,6505
Volkswagen,179687,3000,6506
Volkswagen,15871,3000,6507
Ferrari,88965,3000,6508
Subaru,297240,3000,6509
Toyota,254880,3000,6510
Hyundai,296065,40000,6511
Ferrari,76806,3000,6512
Ford,137365,3000,6513
Hyundai,162449,3000,6514
Lamborghini,169287,40000,6515
Lamborghini,58523,3000,6516
Jaguar,5667,3000,6517
Volkswagen,122690,3000,6518
Honda,47546,40000,6519
Volvo,5585,3000,6520
Toyota,59315,3000,6521
Land Rover,192014,40000,6522
Ford,250902,40000,6523
Porsche,260532,40000,6524
Nissan,128589,3000,6525
Jaguar,237166,40000,6526
Ferrari,128983,40000,6527
Nissan,60992,3000,6528
Lamborghini,36738,3000,6529
Ferrari,254850,3000,6530
Mercedes,298919,3000,6531
Audi,2295,40000,6532
Subaru,9908,40000,6533
BMW,51508,40000,6534
Honda,25512,40000,6535
Mazda,148522,3000,6536
Audi,127940,40000,6537
Chevrolet,236901,3000,6538
Honda,238545,3000,6539
Mazda,229240,40000,6540
Volkswagen,236309,40000,6541
Porsche,138196,40000,6542
Volkswagen,24785,3000,6543
Ferrari,190197,3000,6544
Chevrolet,151310,3000,6545
Suzuki,137465,40000,6546
Mercedes,296519,3000,6547
Chevrolet,229283,40000,6548
Mazda,248546,40000,6549
Jaguar,214116,3000,6550
Mazda,229652,40000,6551
Mercedes,188392,3000,6552
BMW,14529,40000,6553
Toyota,298759,40000,6554
Chevrolet,80177,3000,6555
Jaguar,60175,3000,6556
Hyundai,5365,3000,6557
Nissan,220687,40000,6558
Land Rover,47864,40000,6559
Porsche,127869,40000,6560
Volkswagen,281455,3000,6561
Ferrari,107817,40000,6562
Tesla,1353,40000,6563
Lamborghini,148073,40000,6564
Suzuki,246481,3000,6565
Honda,226546,3000,6566
Volvo,128154,3000,6567
Subaru,157532,40000,6568
Nissan,203778,40000,6569
Suzuki,44853,40000,6570
Volvo,57635,3000,6571
Mazda,45679,40000,6572
Jaguar,65894,3000,6573
Volkswagen,280976,3000,6574
Ford,13770,3000,6575
Hyundai,153621,40000,6576
Mazda,261643,3000,6577
Audi,98891,40000,6578
BMW,229903,40000,6579
Toyota,57885,40000,6580
Ferrari,38933,40000,6581
Kia,202145,40000,6582
Jaguar,283327,40000,6583
Chevrolet,120353,3000,6584
Land Rover,98217,40000,6585
Nissan,90011,40000,6586
Volvo,5962,3000,6587
Mercedes,243184,40000,6588
Mercedes,278839,40000,6589
Tesla,246093,40000,6590
Suzuki,212893,40000,6591
Toyota,49134,3000,6592
Audi,274686,3000,6593
Kia,229485,3000,6594
Honda,215693,40000,6595
Land Rover,175741,40000,6596
Honda,288511,3000,6597
Hyundai,98260,40000,6598
Audi,210192,3000,6599
Land Rover,9371,3000,6600
Lamborghini,287533,3000,6601
Lamborghini,220578,3000,6602
Subaru,252896,3000,6603
Honda,54059,40000,6604
Chevrolet,259643,40000,6605
Volkswagen,216701,40000,6606
Nissan,298250,3000,6607
Kia,233861,3000,6608
Tesla,252397,40000,6609
Land Rover,152320,40000,6610
Lamborghini,259305,3000,6611
BMW,164877,3000,6612
Honda,110973,40000,6613
Hyundai,95958,3000,6614
Chevrolet,142768,40000,6615
Ferrari,156080,3000,6616
Porsche,283577,3000,6617
Ferrari,85006,40000,6618
Lamborghini,62499,40000,6619
BMW,288551,40000,6620
Hyundai,297551,40000,6621
Mazda,270392,3000,6622
Suzuki,56131,40000,6623
Ford,148352,3000,6624
Ferrari,103661,40000,6625
Volkswagen,31713,3000,6626
Nissan,242293,40000,6627
Toyota,114257,40000,6628
Kia,48946,3000,6629
Toyota,127772,3000,6630
Chevrolet,177227,3000,6631
Volvo,29206,40000,6632
Honda,40338,3000,6633
Honda,138812,3000,6634
Subaru,237444,3000,6635
Kia,27353,40000,6636
Hyundai,287006,40000,6637
Ferrari,138939,3000,6638
Jaguar,52206,3000,6639
Chevrolet,180966,3000,6640
Kia,276226,3000,6641
Ferrari,73991,40000,6642
Toyota,263495,40000,6643
Ferrari,268535,40000,6644
Volkswagen,23623,3000,6645
Honda,162803,40000,6646
Subaru,9403,3000,6647
Kia,266978,3000,6648
Kia,228482,3000,6649
Chevrolet,297238,40000,6650
Toyota,17509,3000,6651
Tesla,55405,3000,6652
BMW,281380,40000,6653
Subaru,65571,3000,6654
Hyundai,99432,40000,6655
Mercedes,46678,3000,6656
Chevrolet,291785,3000,6657
Porsche,126083,40000,6658
Ford,283715,3000,6659
Lamborghini,97954,3000,6660
Jaguar,72473,40000,6661
Volkswagen,243113,3000,6662
Volvo,195658,3000,6663
Volvo,186167,40000,6664
Chevrolet,123738,40000,6665
Tesla,40282,3000,6666
Honda,268603,3000,6667
Mercedes,64631,40000,6668
Honda,111720,3000,6669
Lamborghini,191273,40000,6670
Ford,72195,40000,6671
Jaguar,74721,3000,6672
Ford,130963,3000,6673
Lamborghini,223744,40000,6674
Toyota,218649,3000,6675
Volkswagen,98520,40000,6676
Hyundai,142741,40000,6677
Toyota,140093,40000,6678
Ferrari,26235,3000,6679
Nissan,188884,3000,6680
Ford,8250,40000,6681
Hyundai,70793,3000,6682
Mazda,22334,40000,6683
Honda,254504,3000,6684
Nissan,205640,40000,6685
Mercedes,252609,40000,6686
BMW,87187,40000,6687
Jaguar,141669,3000,6688
Chevrolet,134845,3000,6689
Kia,194730,3000,6690
Tesla,54241,40000,6691
Volvo,187771,3000,6692
Nissan,257755,3000,6693
Honda,296186,40000,6694
Lamborghini,101946,40000,6695
Audi,136549,40000,6696
Volkswagen,101351,3000,6697
Porsche,208672,3000,6698
Volkswagen,278744,3000,6699
Suzuki,167549,40000,6700
Toyota,207757,40000,6701
BMW,235290,3000,6702
Jaguar,215499,3000,6703
Honda,223300,40000,6704
Land Rover,172355,40000,6705
Lamborghini,277633,3000,6706
Volvo,47869,40000,6707
BMW,154663,3000,6708
Mercedes,151921,3000,6709
Tesla,219423,3000,6710
Kia,54665,40000,6711
Mazda,285922,40000,6712
Chevrolet,205342,3000,6713
Volvo,169201,3000,6714
Tesla,171304,40000,6715
Volvo,162378,3000,6716
Lamborghini,173480,40000,6717
Suzuki,87922,3000,6718
Kia,231958,40000,6719
Jaguar,50713,3000,6720
Subaru,121050,40000,6721
Audi,156572,40000,6722
Ford,291060,40000,6723
Volvo,79862,3000,6724
Jaguar,282787,3000,6725
Ferrari,144491,3000,6726
Chevrolet,282495,3000,6727
Ford,233042,40000,6728
Tesla,296289,3000,6729
Audi,161735,40000,6730
BMW,205046,3000,6731
Lamborghini,148303,3000,6732
BMW,167671,40000,6733
Mercedes,155430,3000,6734
Porsche,110768,40000,6735
Volkswagen,234531,3000,6736
Lamborghini,180193,3000,6737
Mazda,229817,40000,6738
Chevrolet,28026,3000,6739
Subaru,51784,3000,6740
Toyota,80980,40000,6741
Porsche,15856,3000,6742
Land Rover,274565,40000,6743
BMW,94850,40000,6744
Tesla,68202,40000,6745
Toyota,91767,40000,6746
Chevrolet,85742,3000,6747
Suzuki,232045,3000,6748
Subaru,290699,40000,6749
Chevrolet,95133,3000,6750
Volvo,257452,40000,6751
Ford,43579,40000,6752
Nissan,171332,3000,6753
Tesla,67200,3000,6754
Mazda,292601,40000,6755
Tesla,19507,3000,6756
Subaru,184755,3000,6757
Lamborghini,5108,40000,6758
Ferrari,71720,3000,6759
Mercedes,89223,3000,6760
Tesla,296894,40000,6761
Suzuki,174855,40000,6762
Volkswagen,299580,3000,6763
